match_id,tournament_year,game_type,stage_raw,stage,is_knockout,match_date,country_a,country_b,country_a_code,country_b_code,goals_a_90,goals_b_90,outcome_90,goals_a_after_extra_time,goals_b_after_extra_time,penalties_a,penalties_b,extra_time,score_details,venue,rank_a,rank_b,ranking_points_a,ranking_points_b,rank_diff,ranking_points_diff,confederation_a,confederation_b,same_confederation
347,1982,championship,Group A,group,false,,4 July    Soviet Union,Poland,,,0,0,DRAW,,,,,false,,"Camp Nou, Barcelona",,,,,,,,,
348,1982,championship,Group B,group,false,,29 June   West Germany,England,,,0,0,DRAW,,,,,false,,"Estadio Santiago Bernabéu, Madrid",,,,,,,,,
349,1982,championship,Group B,group,false,,2 July    West Germany,Spain,,,2,1,A_WIN,,,,,false,,"Estadio Santiago Bernabéu, Madrid",,,,,,,,,
350,1982,championship,Group B,group,false,,5 July    Spain,England,,,0,0,DRAW,,,,,false,,"Estadio Santiago Bernabéu, Madrid",,,,,,,,,
351,1982,championship,Group C,group,false,,29 June   Italy,Argentina,,,2,1,A_WIN,,,,,false,,"Estadio Sarriá, Barcelona",,,,,,,,,
352,1982,championship,Group C,group,false,,2 July    Argentina,Brazil,,,1,3,B_WIN,,,,,false,,"Estadio Sarriá, Barcelona",,,,,,,,,
353,1982,championship,Group C,group,false,,5 July    Italy,Brazil,,,3,2,A_WIN,,,,,false,,"Estadio Sarriá, Barcelona",,,,,,,,,
354,1982,championship,Group D,group,false,,28 June   Austria,France,,,0,1,B_WIN,,,,,false,,"Estadio Vicente Calderón, Madrid",,,,,,,,,
355,1982,championship,Group D,group,false,,1 July    Austria,Northern Ireland,,,2,2,DRAW,,,,,false,,"Estadio Vicente Calderón, Madrid",,,,,,,,,
356,1982,championship,Group D,group,false,,4 July    Northern Ireland,France,,,1,4,B_WIN,,,,,false,,"Estadio Vicente Calderón, Madrid",,,,,,,,,
357,1982,championship,Semi-finals,semi_final,true,,8 July    Poland,Italy,,,0,2,B_WIN,,,,,false,,"Camp Nou, Barcelona",,,,,,,,,
358,1982,championship,Semi-finals,semi_final,true,,8 July    West Germany,France,,,1,1,DRAW,3,3,5,4,true,"a.e.t. (1-1) , 5-4 pen.","Estadio Ramón Sánchez Pizjuán, Seville",,,,,,,,,
359,1982,championship,Third place match,third_place,true,,10 July   Poland,France,,,3,2,A_WIN,,,,,false,,"Estadio José Rico Pérez, Alicante",,,,,,,,,
360,1982,championship,Final,final,true,,11 July   Italy,West Germany,,,3,1,A_WIN,,,,,false,,Estadio Santiago Bernabéu,,,,,,,,,
361,1986,championship,Group A,group,false,,31 May   Bulgaria,Italy,,,1,1,DRAW,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
362,1986,championship,Group A,group,false,,2 June   Argentina,South Korea,,,3,1,A_WIN,,,,,false,,"Estadio Olímpico Universitario, Mexico City",,,,,,,,,
363,1986,championship,Group A,group,false,,5 June   Italy,Argentina,,,1,1,DRAW,,,,,false,,"Estadio Cuauhtémoc, Puebla",,,,,,,,,
364,1986,championship,Group A,group,false,,5 June   South Korea,Bulgaria,,,1,1,DRAW,,,,,false,,"Estadio Olímpico Universitario, Mexico City",,,,,,,,,
365,1986,championship,Group A,group,false,,10 June  South Korea,Italy,,,2,3,B_WIN,,,,,false,,"Estadio Cuauhtémoc, Puebla",,,,,,,,,
366,1986,championship,Group A,group,false,,10 June  Argentina,Bulgaria,,,2,0,A_WIN,,,,,false,,"Estadio Olímpico Universitario, Mexico City",,,,,,,,,
367,1986,championship,Group B,group,false,,3 June   Belgium,Mexico,,,1,2,B_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
368,1986,championship,Group B,group,false,,4 June   Paraguay,Iraq,,,1,0,A_WIN,,,,,false,,"Estadio Nemesio Díez, Toluca",,,,,,,,,
369,1986,championship,Group B,group,false,,7 June   Mexico,Paraguay,,,1,1,DRAW,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
370,1986,championship,Group B,group,false,,8 June   Iraq,Belgium,,,1,2,B_WIN,,,,,false,,"Estadio Nemesio Díez, Toluca",,,,,,,,,
371,1986,championship,Group B,group,false,,11 June  Iraq,Mexico,,,0,1,B_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
372,1986,championship,Group B,group,false,,11 June  Paraguay,Belgium,,,2,2,DRAW,,,,,false,,"Estadio Nemesio Díez, Toluca",,,,,,,,,
373,1986,championship,Group C,group,false,,1 June   Canada,France,,,0,1,B_WIN,,,,,false,,"Estadio Nou Camp, León",,,,,,,,,
374,1986,championship,Group C,group,false,,2 June   Soviet Union,Hungary,,,6,0,A_WIN,,,,,false,,"Estadio Sergio León Chavez, Irapuato",,,,,,,,,
375,1986,championship,Group C,group,false,,5 June   France,Soviet Union,,,1,1,DRAW,,,,,false,,"Estadio Nou Camp, León",,,,,,,,,
376,1986,championship,Group C,group,false,,6 June   Hungary,Canada,,,2,0,A_WIN,,,,,false,,"Estadio Sergio León Chavez, Irapuato",,,,,,,,,
377,1986,championship,Group C,group,false,,9 June   Hungary,France,,,0,3,B_WIN,,,,,false,,"Estadio Nou Camp, León",,,,,,,,,
378,1986,championship,Group C,group,false,,9 June   Soviet Union,Canada,,,2,0,A_WIN,,,,,false,,"Estadio Sergio León Chavez, Irapuato",,,,,,,,,
379,1986,championship,Group D,group,false,,1 June   Spain,Brazil,,,0,1,B_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
380,1986,championship,Group D,group,false,,3 June   Algeria,Northern Ireland,,,1,1,DRAW,,,,,false,,"Estadio Tres de Marzo, Guadalajara",,,,,,,,,
381,1986,championship,Group D,group,false,,6 June   Brazil,Algeria,,,1,0,A_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
382,1986,championship,Group D,group,false,,7 June   Northern Ireland,Spain,,,1,2,B_WIN,,,,,false,,"Estadio Tres de Marzo, Guadalajara",,,,,,,,,
383,1986,championship,Group D,group,false,,12 June  Northern Ireland,Brazil,,,0,3,B_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
384,1986,championship,Group D,group,false,,12 June  Algeria,Spain,,,0,3,B_WIN,,,,,false,,"Estadio Tecnológico, Monterrey",,,,,,,,,
385,1986,championship,Group E,group,false,,4 June  Uruguay,West Germany,,,1,1,DRAW,,,,,false,,"Estadio La Corregidora, Querétaro",,,,,,,,,
386,1986,championship,Group E,group,false,,4 June  Scotland,Denmark,,,0,1,B_WIN,,,,,false,,"Estadio Neza 86, Nezahualcóyotl",,,,,,,,,
387,1986,championship,Group E,group,false,,8 June  West Germany,Scotland,,,2,1,A_WIN,,,,,false,,"Estadio La Corregidora, Querétaro",,,,,,,,,
388,1986,championship,Group E,group,false,,8 June  Denmark,Uruguay,,,6,1,A_WIN,,,,,false,,"Estadio Neza 86, Nezahualcóyotl",,,,,,,,,
389,1986,championship,Group E,group,false,,13 June Denmark,West Germany,,,2,0,A_WIN,,,,,false,,"Estadio La Corregidora, Querétaro",,,,,,,,,
390,1986,championship,Group E,group,false,,13 June Scotland,Uruguay,,,0,0,DRAW,,,,,false,,"Estadio Neza 86, Nezahualcóyotl",,,,,,,,,
391,1986,championship,Group F,group,false,,2 June   Morocco,Poland,,,0,0,DRAW,,,,,false,,"Estadio Universitario, Monterrey",,,,,,,,,
392,1986,championship,Group F,group,false,,3 June   Portugal,England,,,1,0,A_WIN,,,,,false,,"Estadio Tecnológico, Monterrey",,,,,,,,,
393,1986,championship,Group F,group,false,,6 June   England,Morocco,,,0,0,DRAW,,,,,false,,"Estadio Tecnológico, Monterrey",,,,,,,,,
394,1986,championship,Group F,group,false,,7 June   Poland,Portugal,,,1,0,A_WIN,,,,,false,,"Estadio Universitario, Monterrey",,,,,,,,,
395,1986,championship,Group F,group,false,,11 June  Portugal,Morocco,,,1,3,B_WIN,,,,,false,,"Estadio Tres de Marzo, Guadalajara",,,,,,,,,
396,1986,championship,Group F,group,false,,11 June  England,Poland,,,3,0,A_WIN,,,,,false,,"Estadio Tecnológico, Monterrey",,,,,,,,,
397,1986,championship,Round of 16,round_of_16,true,,15 June   Mexico,Bulgaria,,,2,0,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
398,1986,championship,Round of 16,round_of_16,true,,15 June   Soviet Union,Belgium,,,2,2,DRAW,3,4,,,true,a.e.t. (2-2),"Estadio Nou Camp, León",,,,,,,,,
399,1986,championship,Round of 16,round_of_16,true,,16 June   Argentina,Uruguay,,,1,0,A_WIN,,,,,false,,"Estadio Cuauhtémoc, Puebla",,,,,,,,,
400,1986,championship,Round of 16,round_of_16,true,,16 June   Brazil,Poland,,,4,0,A_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
401,1986,championship,Round of 16,round_of_16,true,,17 June   Italy,France,,,0,2,B_WIN,,,,,false,,"Estadio Olímpico Universitario, Mexico City",,,,,,,,,
402,1986,championship,Round of 16,round_of_16,true,,17 June   Morocco,West Germany,,,0,1,B_WIN,,,,,false,,"Estadio Universitario, Monterrey",,,,,,,,,
403,1986,championship,Round of 16,round_of_16,true,,18 June   England,Paraguay,,,3,0,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
404,1986,championship,Round of 16,round_of_16,true,,18 June   Denmark,Spain,,,1,5,B_WIN,,,,,false,,"Estadio La Corregidora, Querétaro",,,,,,,,,
405,1986,championship,Quarter-finals,quarter_final,true,,21 June    Brazil,France,,,1,1,DRAW,1,1,3,4,true,"a.e.t. (1-1) , 3-4 pen.","Estadio Jalisco, Guadalajara",,,,,,,,,
406,1986,championship,Quarter-finals,quarter_final,true,,21 June    West Germany,Mexico,,,0,0,DRAW,0,0,4,1,true,"a.e.t. (0-0) , 4-1 pen.","Estadio Universitario, Monterrey",,,,,,,,,
407,1986,championship,Quarter-finals,quarter_final,true,,22 June    Spain,Belgium,,,1,1,DRAW,1,1,4,5,true,"a.e.t. (1-1) , 4-5 pen.","Estadio Cuauhtémoc, Puebla",,,,,,,,,
408,1986,championship,Quarter-finals,quarter_final,true,,22 June    Argentina,England,,,2,1,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
409,1986,championship,Semi-finals,semi_final,true,,25 June    Argentina,Belgium,,,2,0,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
410,1986,championship,Semi-finals,semi_final,true,,25 June    France,West Germany,,,0,2,B_WIN,,,,,false,,"Estadio Jalisco, Guadalajara",,,,,,,,,
411,1986,championship,Third place match,third_place,true,,28 June    France,Belgium,,,2,2,DRAW,4,2,,,true,a.e.t. (2-2),"Estadio Cuauhtémoc, Puebla",,,,,,,,,
412,1986,championship,Final,final,true,,29 June    Argentina,West Germany,,,3,2,A_WIN,,,,,false,,"Estadio Azteca, Mexico City",,,,,,,,,
413,1990,championship,Group A,group,false,,9 June   Italy,Austria,,,1,0,A_WIN,,,,,false,,"Stadio Olimpico, Rome",,,,,,,,,
414,1990,championship,Group A,group,false,,10 June  United States,Czechoslovakia,,,1,5,B_WIN,,,,,false,,"Stadio Comunale, Florence",,,,,,,,,
415,1990,championship,Group A,group,false,,14 June  Italy,United States,,,1,0,A_WIN,,,,,false,,"Stadio Olimpico, Rome",,,,,,,,,
416,1990,championship,Group A,group,false,,15 June  Austria,Czechoslovakia,,,0,1,B_WIN,,,,,false,,"Stadio Comunale, Florence",,,,,,,,,
417,1990,championship,Group A,group,false,,19 June  Italy,Czechoslovakia,,,2,0,A_WIN,,,,,false,,"Stadio Olimpico, Rome",,,,,,,,,
418,1990,championship,Group A,group,false,,19 June  Austria,United States,,,2,1,A_WIN,,,,,false,,"Stadio Comunale, Florence",,,,,,,,,
419,1990,championship,Group B,group,false,,8 June   Argentina,Cameroon,,,0,1,B_WIN,,,,,false,,"San Siro, Milan",,,,,,,,,
420,1990,championship,Group B,group,false,,9 June   Soviet Union,Romania,,,0,2,B_WIN,,,,,false,,"Stadio San Nicola, Bari",,,,,,,,,
421,1990,championship,Group B,group,false,,13 June  Argentina,Soviet Union,,,2,0,A_WIN,,,,,false,,"Stadio San Paolo, Naples",,,,,,,,,
422,1990,championship,Group B,group,false,,14 June  Cameroon,Romania,,,2,1,A_WIN,,,,,false,,"Stadio San Nicola, Bari",,,,,,,,,
423,1990,championship,Group B,group,false,,18 June  Argentina,Romania,,,1,1,DRAW,,,,,false,,"Stadio San Paolo, Naples",,,,,,,,,
424,1990,championship,Group B,group,false,,18 June  Cameroon,Soviet Union,,,0,4,B_WIN,,,,,false,,"Stadio San Nicola, Bari",,,,,,,,,
425,1990,championship,Group C,group,false,,10 June   Brazil,Sweden,,,2,1,A_WIN,,,,,false,,"Stadio Delle Alpi, Turin",,,,,,,,,
426,1990,championship,Group C,group,false,,11 June   Costa Rica,Scotland,,,1,0,A_WIN,,,,,false,,"Stadio Luigi Ferraris, Genoa",,,,,,,,,
427,1990,championship,Group C,group,false,,16 June   Brazil,Costa Rica,,,1,0,A_WIN,,,,,false,,"Stadio Delle Alpi, Turin",,,,,,,,,
428,1990,championship,Group C,group,false,,16 June   Sweden,Scotland,,,1,2,B_WIN,,,,,false,,"Stadio Luigi Ferraris, Genoa",,,,,,,,,
429,1990,championship,Group C,group,false,,20 June   Brazil,Scotland,,,1,0,A_WIN,,,,,false,,"Stadio Delle Alpi, Turin",,,,,,,,,
430,1990,championship,Group C,group,false,,20 June   Sweden,Costa Rica,,,1,2,B_WIN,,,,,false,,"Stadio Luigi Ferraris, Genoa",,,,,,,,,
431,1990,championship,Group D,group,false,,9 June    United Arab Emirates,Colombia,,,0,2,B_WIN,,,,,false,,"Stadio Renato Dall'Ara, Bologna",,,,,,,,,
432,1990,championship,Group D,group,false,,10 June   West Germany,Yugoslavia,,,4,1,A_WIN,,,,,false,,"San Siro, Milan",,,,,,,,,
433,1990,championship,Group D,group,false,,14 June   Yugoslavia,Colombia,,,1,0,A_WIN,,,,,false,,"Stadio Renato Dall'Ara, Bologna",,,,,,,,,
434,1990,championship,Group D,group,false,,15 June   West Germany,United Arab Emirates,,,5,1,A_WIN,,,,,false,,"San Siro, Milan",,,,,,,,,
435,1990,championship,Group D,group,false,,19 June   West Germany,Colombia,,,1,1,DRAW,,,,,false,,"San Siro, Milan",,,,,,,,,
436,1990,championship,Group D,group,false,,19 June   Yugoslavia,United Arab Emirates,,,4,1,A_WIN,,,,,false,,"Stadio Renato Dall'Ara, Bologna",,,,,,,,,
437,1990,championship,Group E,group,false,,12 June    Belgium,South Korea,,,2,0,A_WIN,,,,,false,,"Stadio Marc'Antonio Bentegodi, Verona",,,,,,,,,
438,1990,championship,Group E,group,false,,13 June    Uruguay,Spain,,,0,0,DRAW,,,,,false,,"Stadio Friuli, Udine",,,,,,,,,
439,1990,championship,Group E,group,false,,17 June    Belgium,Uruguay,,,3,1,A_WIN,,,,,false,,"Stadio Marc'Antonio Bentegodi, Verona",,,,,,,,,
440,1990,championship,Group E,group,false,,17 June    South Korea,Spain,,,1,3,B_WIN,,,,,false,,"Stadio Friuli, Udine",,,,,,,,,
441,1990,championship,Group E,group,false,,21 June    Belgium,Spain,,,1,2,B_WIN,,,,,false,,"Stadio Marc'Antonio Bentegodi, Verona",,,,,,,,,
442,1990,championship,Group E,group,false,,21 June    South Korea,Uruguay,,,0,1,B_WIN,,,,,false,,"Stadio Friuli, Udine",,,,,,,,,
443,1990,championship,Group F,group,false,,11 June    England,Ireland,,,1,1,DRAW,,,,,false,,"Stadio Sant'Elia, Cagliari",,,,,,,,,
444,1990,championship,Group F,group,false,,12 June    Netherlands,Egypt,,,1,1,DRAW,,,,,false,,"Stadio La Favorita, Palermo",,,,,,,,,
445,1990,championship,Group F,group,false,,16 June    England,Netherlands,,,0,0,DRAW,,,,,false,,"Stadio Sant'Elia, Cagliari",,,,,,,,,
446,1990,championship,Group F,group,false,,17 June    Ireland,Egypt,,,0,0,DRAW,,,,,false,,"Stadio La Favorita, Palermo",,,,,,,,,
447,1990,championship,Group F,group,false,,21 June    England,Egypt,,,1,0,A_WIN,,,,,false,,"Stadio Sant'Elia, Cagliari",,,,,,,,,
448,1990,championship,Group F,group,false,,21 June    Ireland,Netherlands,,,1,1,DRAW,,,,,false,,"Stadio La Favorita, Palermo",,,,,,,,,
449,1990,championship,Round of 16,round_of_16,true,,23 June   Cameroon,Colombia,,,0,0,DRAW,2,1,,,true,a.e.t. (0-0),"Stadio San Paolo, Naples",,,,,,,,,
450,1990,championship,Round of 16,round_of_16,true,,23 June   Czechoslovakia,Costa Rica,,,4,1,A_WIN,,,,,false,,"Stadio San Nicola, Bari",,,,,,,,,
451,1990,championship,Round of 16,round_of_16,true,,24 June   Brazil,Argentina,,,0,1,B_WIN,,,,,false,,"Stadio Delle Alpi, Turin",,,,,,,,,
452,1990,championship,Round of 16,round_of_16,true,,24 June   West Germany,Netherlands,,,2,1,A_WIN,,,,,false,,"San Siro, Milan",,,,,,,,,
453,1990,championship,Round of 16,round_of_16,true,,25 June   Ireland,Romania,,,0,0,DRAW,0,0,5,4,true,"a.e.t. (0-0) , 5-4 pen.","Stadio Luigi Ferraris, Genoa",,,,,,,,,
454,1990,championship,Round of 16,round_of_16,true,,25 June   Italy,Uruguay,,,2,0,A_WIN,,,,,false,,"Stadio Olimpico, Rome",,,,,,,,,
455,1990,championship,Round of 16,round_of_16,true,,26 June   Spain,Yugoslavia,,,1,1,DRAW,1,2,,,true,a.e.t. (1-1),"Stadio Marc'Antonio Bentegodi, Verona",,,,,,,,,
456,1990,championship,Round of 16,round_of_16,true,,26 June   England,Belgium,,,0,0,DRAW,1,0,,,true,a.e.t. (0-0),"Stadio Renato Dall'Ara, Bologna",,,,,,,,,
457,1990,championship,Quarter-finals,quarter_final,true,,30 June    Yugoslavia,Argentina,,,0,0,DRAW,0,0,2,3,true,"a.e.t. (0-0) , 2-3 pen.","Stadio Artemio Franchi, Florence",,,,,,,,,
458,1990,championship,Quarter-finals,quarter_final,true,,30 June    Italy,Ireland,,,1,0,A_WIN,,,,,false,,"Stadio Olimpico, Rome",,,,,,,,,
459,1990,championship,Quarter-finals,quarter_final,true,,1 July     West Germany,Czechoslovakia,,,1,0,A_WIN,,,,,false,,"San Siro, Milan",,,,,,,,,
460,1990,championship,Quarter-finals,quarter_final,true,,1 July     England,Cameroon,,,2,2,DRAW,3,2,,,true,a.e.t. (2-2),"Stadio San Paolo, Naples",,,,,,,,,
461,1990,championship,Semi-finals,semi_final,true,,3 July     Italy,Argentina,,,1,1,DRAW,1,1,3,4,true,"a.e.t. (1-1) , 3-4 pen.","Stadio San Paolo, Naples",,,,,,,,,
462,1990,championship,Semi-finals,semi_final,true,,4 July     West Germany,England,,,1,1,DRAW,1,1,4,3,true,"a.e.t. (1-1) , 4-3 pen.","Stadio delle Alpi, Turin",,,,,,,,,
463,1990,championship,Third place match,third_place,true,,7 July     Italy,England,,,2,1,A_WIN,,,,,false,,"Stadio San Nicola, Bari",,,,,,,,,
464,1990,championship,Final,final,true,,8 July     West Germany,Argentina,,,1,0,A_WIN,,,,,false,,"Stadio Olimpico, Rome",,,,,,,,,
465,1994,championship,Group A,group,false,1994-06-18,USA,Switzerland,USA,SUI,1,1,DRAW,,,,,false,,"Pontiac Silverdome, Pontiac",23,8,46,54,-15,-8,CONCACAF,UEFA,false
466,1994,championship,Group A,group,false,1994-06-18,Colombia,Romania,COL,ROU,1,3,B_WIN,,,,,false,,"Rose Bowl, Pasadena",18,10,50,54,-8,-4,CONMEBOL,UEFA,false
467,1994,championship,Group A,group,false,1994-06-22,Romania,Switzerland,ROU,SUI,1,4,B_WIN,,,,,false,,"Pontiac Silverdome, Pontiac",10,8,54,54,-2,0,UEFA,UEFA,true
468,1994,championship,Group A,group,false,1994-06-22,USA,Colombia,USA,COL,2,1,A_WIN,,,,,false,,"Rose Bowl, Pasadena",23,18,46,50,-5,-4,CONCACAF,CONMEBOL,false
469,1994,championship,Group A,group,false,1994-06-26,USA,Romania,USA,ROU,0,1,B_WIN,,,,,false,,"Rose Bowl, Pasadena",23,10,46,54,-13,-8,CONCACAF,UEFA,false
470,1994,championship,Group A,group,false,1994-06-26,Switzerland,Colombia,SUI,COL,0,2,B_WIN,,,,,false,,"Stanford Stadium, Stanford",8,18,54,50,10,4,UEFA,CONMEBOL,false
471,1994,championship,Group B,group,false,1994-06-19,Cameroon,Sweden,CMR,SWE,2,2,DRAW,,,,,false,,"Rose Bowl, Pasadena",24,3,46,57,-21,-11,CAF,UEFA,false
472,1994,championship,Group B,group,false,1994-06-20,Brazil,Russia,BRA,RUS,2,0,A_WIN,,,,,false,,"Stanford Stadium, Stanford",1,20,59,49,19,10,CONMEBOL,UEFA,false
473,1994,championship,Group B,group,false,1994-06-24,Brazil,Cameroon,BRA,CMR,3,0,A_WIN,,,,,false,,"Stanford Stadium, Stanford",1,24,59,46,23,13,CONMEBOL,CAF,false
474,1994,championship,Group B,group,false,1994-06-24,Sweden,Russia,SWE,RUS,3,1,A_WIN,,,,,false,,"Pontiac Silverdome, Pontiac",3,20,57,49,17,8,UEFA,UEFA,true
475,1994,championship,Group B,group,false,1994-06-28,Russia,Cameroon,RUS,CMR,6,1,A_WIN,,,,,false,,"Stanford Stadium, Stanford",20,24,49,46,4,3,UEFA,CAF,false
476,1994,championship,Group B,group,false,1994-06-28,Brazil,Sweden,BRA,SWE,1,1,DRAW,,,,,false,,"Pontiac Silverdome, Pontiac",1,3,59,57,2,2,CONMEBOL,UEFA,false
477,1994,championship,Group C,group,false,1994-06-17,Germany,Bolivia,GER,BOL,1,0,A_WIN,,,,,false,,"Soldier Field, Chicago",2,43,59,35,41,24,UEFA,CONMEBOL,false
478,1994,championship,Group C,group,false,1994-06-17,Spain,South Korea,ESP,KOR,2,2,DRAW,,,,,false,,"Cotton Bowl, Dallas",9,37,54,37,28,17,UEFA,AFC,false
479,1994,championship,Group C,group,false,1994-06-21,Germany,Spain,GER,ESP,1,1,DRAW,,,,,false,,"Soldier Field, Chicago",2,9,59,54,7,5,UEFA,UEFA,true
480,1994,championship,Group C,group,false,1994-06-23,South Korea,Bolivia,KOR,BOL,0,0,DRAW,,,,,false,,"Foxboro Stadium, Foxborough",37,43,37,35,6,2,AFC,CONMEBOL,false
481,1994,championship,Group C,group,false,1994-06-27,Bolivia,Spain,BOL,ESP,1,3,B_WIN,,,,,false,,"Soldier Field, Chicago",43,9,35,54,-34,-19,CONMEBOL,UEFA,false
482,1994,championship,Group C,group,false,1994-06-27,Germany,South Korea,GER,KOR,3,2,A_WIN,,,,,false,,"Cotton Bowl, Dallas",2,37,59,37,35,22,UEFA,AFC,false
483,1994,championship,Group D,group,false,1994-06-21,Argentina,Greece,ARG,GRE,4,0,A_WIN,,,,,false,,"Foxboro Stadium, Foxborough",6,32,55,41,26,14,CONMEBOL,UEFA,false
484,1994,championship,Group D,group,false,1994-06-21,Nigeria,Bulgaria,NGA,BUL,3,0,A_WIN,,,,,false,,"Cotton Bowl, Dallas",7,29,55,44,22,11,CAF,UEFA,false
485,1994,championship,Group D,group,false,1994-06-25,Argentina,Nigeria,ARG,NGA,2,1,A_WIN,,,,,false,,"Foxboro Stadium, Foxborough",6,7,55,55,1,0,CONMEBOL,CAF,false
486,1994,championship,Group D,group,false,1994-06-26,Greece,Bulgaria,GRE,BUL,0,4,B_WIN,,,,,false,,"Soldier Field, Chicago",32,29,41,44,-3,-3,UEFA,UEFA,true
487,1994,championship,Group D,group,false,1994-06-30,Greece,Nigeria,GRE,NGA,0,2,B_WIN,,,,,false,,"Foxboro Stadium, Foxborough",32,7,41,55,-25,-14,UEFA,CAF,false
488,1994,championship,Group D,group,false,1994-06-30,Argentina,Bulgaria,ARG,BUL,0,2,B_WIN,,,,,false,,"Cotton Bowl, Dallas",6,29,55,44,23,11,CONMEBOL,UEFA,false
489,1994,championship,Group E,group,false,1994-06-18,Italy,Ireland,ITA,,0,1,B_WIN,,,,,false,,"Giants Stadium, East Rutherford",16,,50,,,,UEFA,,
490,1994,championship,Group E,group,false,1994-06-19,Norway,Mexico,NOR,MEX,1,0,A_WIN,,,,,false,,"RFK Stadium, Washington",4,13,56,51,9,5,UEFA,CONCACAF,false
491,1994,championship,Group E,group,false,1994-06-23,Italy,Norway,ITA,NOR,1,0,A_WIN,,,,,false,,"Giants Stadium, East Rutherford",16,4,50,56,-12,-6,UEFA,UEFA,true
492,1994,championship,Group E,group,false,1994-06-24,Mexico,Ireland,MEX,,2,1,A_WIN,,,,,false,,"Citrus Bowl, Orlando",13,,51,,,,CONCACAF,,
493,1994,championship,Group E,group,false,1994-06-28,Ireland,Norway,,NOR,0,0,DRAW,,,,,false,,"Giants Stadium, East Rutherford",,4,,56,,,,UEFA,
494,1994,championship,Group E,group,false,1994-06-28,Italy,Mexico,ITA,MEX,1,1,DRAW,,,,,false,,"RFK Stadium, Washington",16,13,50,51,-3,-1,UEFA,CONCACAF,false
495,1994,championship,Group F,group,false,1994-06-19,Belgium,Morocco,BEL,MAR,1,0,A_WIN,,,,,false,,"Citrus Bowl, Orlando",34,30,40,44,-4,-4,UEFA,CAF,false
496,1994,championship,Group F,group,false,1994-06-20,Netherlands,Saudi Arabia,NED,KSA,2,1,A_WIN,,,,,false,,"RFK Stadium, Washington",11,35,53,39,24,14,UEFA,AFC,false
497,1994,championship,Group F,group,false,1994-06-25,Belgium,Netherlands,BEL,NED,1,0,A_WIN,,,,,false,,"Citrus Bowl, Orlando",34,11,40,53,-23,-13,UEFA,UEFA,true
498,1994,championship,Group F,group,false,1994-06-25,Saudi Arabia,Morocco,KSA,MAR,2,1,A_WIN,,,,,false,,"Giants Stadium, East Rutherford",35,30,39,44,-5,-5,AFC,CAF,false
499,1994,championship,Group F,group,false,1994-06-29,Morocco,Netherlands,MAR,NED,1,2,B_WIN,,,,,false,,"Citrus Bowl, Orlando",30,11,44,53,-19,-9,CAF,UEFA,false
500,1994,championship,Group F,group,false,1994-06-29,Belgium,Saudi Arabia,BEL,KSA,0,1,B_WIN,,,,,false,,"RFK Stadium, Washington",34,35,40,39,1,1,UEFA,AFC,false
501,1994,championship,Round of 16,round_of_16,true,1994-07-02,Germany,Belgium,GER,BEL,3,2,A_WIN,,,,,false,,"Soldier Field, Chicago",2,34,59,40,32,19,UEFA,UEFA,true
502,1994,championship,Round of 16,round_of_16,true,1994-07-02,Spain,Switzerland,ESP,SUI,3,0,A_WIN,,,,,false,,"RFK Stadium, Washington",9,8,54,54,-1,0,UEFA,UEFA,true
503,1994,championship,Round of 16,round_of_16,true,1994-07-03,Saudi Arabia,Sweden,KSA,SWE,1,3,B_WIN,,,,,false,,"Cotton Bowl, Dallas",35,3,39,57,-32,-18,AFC,UEFA,false
504,1994,championship,Round of 16,round_of_16,true,1994-07-03,Romania,Argentina,ROU,ARG,3,2,A_WIN,,,,,false,,"Rose Bowl, Pasadena",10,6,54,55,-4,-1,UEFA,CONMEBOL,false
505,1994,championship,Round of 16,round_of_16,true,1994-07-04,Netherlands,Ireland,NED,,2,0,A_WIN,,,,,false,,"Citrus Bowl, Orlando",11,,53,,,,UEFA,,
506,1994,championship,Round of 16,round_of_16,true,1994-07-04,Brazil,USA,BRA,USA,1,0,A_WIN,,,,,false,,"Stanford Stadium, Stanford",1,23,59,46,22,13,CONMEBOL,CONCACAF,false
507,1994,championship,Round of 16,round_of_16,true,1994-07-05,Nigeria,Italy,NGA,ITA,1,1,DRAW,1,2,,,true,a.e.t. (1-1),"Foxboro Stadium, Foxborough",7,16,55,50,9,5,CAF,UEFA,false
508,1994,championship,Round of 16,round_of_16,true,1994-07-05,Mexico,Bulgaria,MEX,BUL,1,1,DRAW,1,1,1,3,true,"a.e.t. (1-1) , 1-3 pen.","Giants Stadium, East Rutherford",13,29,51,44,16,7,CONCACAF,UEFA,false
